,image_number,label,label_d,label_d2,label_h,label_v
3289,671068,h,False,False,True,False
3290,891240,v,False,False,False,True
3291,724242,d,True,False,False,False
3292,77659,d,True,False,False,False
3293,623128,d2,False,True,False,False
3294,814206,v,False,False,False,True
3295,757586,h,False,False,True,False
3296,498541,h,False,False,True,False
3297,873996,d,True,False,False,False
3298,388822,v,False,False,False,True
3299,511092,h,False,False,True,False
3300,981027,h,False,False,True,False
3301,413190,h,False,False,True,False
3302,646759,v,False,False,False,True
3303,844384,h,False,False,True,False
3304,784792,v,False,False,False,True
3305,237505,d,True,False,False,False
3306,386075,d2,False,True,False,False
3307,505495,h,False,False,True,False
3308,748219,h,False,False,True,False
3309,194347,v,False,False,False,True
3310,958832,d,True,False,False,False
3311,338683,h,False,False,True,False
3312,134961,v,False,False,False,True
3313,720614,v,False,False,False,True
3314,633060,h,False,False,True,False
3315,969792,d,True,False,False,False
3316,674688,h,False,False,True,False
3317,547423,v,False,False,False,True
3318,448711,d,True,False,False,False
3319,179864,h,False,False,True,False
3320,390078,d,True,False,False,False
3321,138744,d,True,False,False,False
3322,235187,d,True,False,False,False
3323,580980,h,False,False,True,False
3324,209864,d,True,False,False,False
3325,632344,d2,False,True,False,False
3326,59136,h,False,False,True,False
3327,131573,d2,False,True,False,False
3328,653302,v,False,False,False,True
3329,508811,v,False,False,False,True
3330,11527,h,False,False,True,False
3331,747856,d2,False,True,False,False
3332,149557,h,False,False,True,False
3333,339851,v,False,False,False,True
3334,505624,h,False,False,True,False
3335,252961,h,False,False,True,False
3336,222857,v,False,False,False,True
3337,441741,h,False,False,True,False
3338,706732,d2,False,True,False,False
3339,766364,v,False,False,False,True
3340,743394,h,False,False,True,False
3341,973393,d2,False,True,False,False
3342,36131,v,False,False,False,True
3343,412443,d2,False,True,False,False
3344,554344,h,False,False,True,False
3345,599908,h,False,False,True,False
3346,108589,d,True,False,False,False
3347,344149,v,False,False,False,True
3348,457633,h,False,False,True,False
3349,265126,d,True,False,False,False
3350,57061,v,False,False,False,True
3351,811485,d,True,False,False,False
3352,211518,d2,False,True,False,False
3353,326952,h,False,False,True,False
3354,556495,v,False,False,False,True
3355,644803,d,True,False,False,False
3356,519039,h,False,False,True,False
3357,245705,d2,False,True,False,False
3358,776489,h,False,False,True,False
3359,111481,d,True,False,False,False
3360,516287,h,False,False,True,False
3361,199441,d2,False,True,False,False
3362,338971,h,False,False,True,False
3363,897609,v,False,False,False,True
3364,441568,h,False,False,True,False
3365,625454,d2,False,True,False,False
3366,158722,d,True,False,False,False
3367,755926,d,True,False,False,False
3368,446628,h,False,False,True,False
3369,226901,d2,False,True,False,False
3370,864031,d,True,False,False,False
3371,299901,d2,False,True,False,False
3372,187562,h,False,False,True,False
3373,973123,v,False,False,False,True
3374,349464,v,False,False,False,True
3375,151896,d2,False,True,False,False
3376,886643,v,False,False,False,True
3377,132972,v,False,False,False,True
3378,308712,h,False,False,True,False
3379,346920,d2,False,True,False,False
3380,53430,v,False,False,False,True
3381,294741,v,False,False,False,True
3382,475250,h,False,False,True,False
3383,99015,d2,False,True,False,False
3384,407186,d2,False,True,False,False
3385,989211,h,False,False,True,False
3386,827913,v,False,False,False,True
3387,263294,h,False,False,True,False
3388,417601,d2,False,True,False,False
3389,650586,d2,False,True,False,False
3390,765559,v,False,False,False,True
3391,803937,v,False,False,False,True
3392,793940,d2,False,True,False,False
3393,106822,d2,False,True,False,False
3394,29992,v,False,False,False,True
3395,846712,d,True,False,False,False
3396,341004,v,False,False,False,True
3397,20180,v,False,False,False,True
3398,229874,h,False,False,True,False
3399,892008,d,True,False,False,False
3400,508128,d,True,False,False,False
3401,604357,v,False,False,False,True
3402,901749,d,True,False,False,False
3403,198343,h,False,False,True,False
3404,933023,h,False,False,True,False
3405,212976,h,False,False,True,False
3406,89337,d2,False,True,False,False
3407,383201,h,False,False,True,False
3408,426298,v,False,False,False,True
3409,11416,v,False,False,False,True
3410,889618,v,False,False,False,True
3411,360075,d2,False,True,False,False
3412,998718,h,False,False,True,False
3413,577209,h,False,False,True,False
3414,106405,d,True,False,False,False
3415,78174,v,False,False,False,True
3416,725786,d,True,False,False,False
3417,707964,h,False,False,True,False
3418,135870,v,False,False,False,True
3419,265526,h,False,False,True,False
3420,636514,d2,False,True,False,False
3421,55481,d2,False,True,False,False
3422,314867,v,False,False,False,True
3423,715142,h,False,False,True,False
3424,227962,d,True,False,False,False
3425,96615,d2,False,True,False,False
3426,412361,d2,False,True,False,False
3427,843531,d,True,False,False,False
3428,881698,d,True,False,False,False
3429,435068,v,False,False,False,True
3430,335083,d2,False,True,False,False
3431,824851,v,False,False,False,True
3432,614849,d,True,False,False,False
3433,844456,d,True,False,False,False
3434,3687,d2,False,True,False,False
3435,256929,h,False,False,True,False
3436,592727,h,False,False,True,False
3437,120108,h,False,False,True,False
3438,716864,d2,False,True,False,False
3439,861466,d,True,False,False,False
3440,221120,v,False,False,False,True
3441,45591,v,False,False,False,True
3442,203985,d,True,False,False,False
3443,709687,h,False,False,True,False
3444,37180,v,False,False,False,True
3445,553648,d2,False,True,False,False
3446,520725,d2,False,True,False,False
3447,938304,h,False,False,True,False
3448,223014,v,False,False,False,True
3449,126756,d2,False,True,False,False
3450,348675,d2,False,True,False,False
3451,740167,d2,False,True,False,False
3452,293633,v,False,False,False,True
3453,358749,h,False,False,True,False
3454,879967,v,False,False,False,True
3455,433733,d2,False,True,False,False
3456,806311,v,False,False,False,True
3457,833772,v,False,False,False,True
3458,274720,d2,False,True,False,False
3459,281833,v,False,False,False,True
3460,904533,v,False,False,False,True
3461,70632,d,True,False,False,False
3462,926739,d,True,False,False,False
3463,239405,v,False,False,False,True
3464,920241,d2,False,True,False,False
3465,940357,d2,False,True,False,False
3466,983043,d2,False,True,False,False
3467,261479,h,False,False,True,False
3468,297580,h,False,False,True,False
3469,679544,h,False,False,True,False
3470,548983,d,True,False,False,False
3471,396413,h,False,False,True,False
3472,212302,d,True,False,False,False
3473,846194,d2,False,True,False,False
3474,724869,v,False,False,False,True
3475,46041,d,True,False,False,False
3476,114972,d,True,False,False,False
3477,201963,v,False,False,False,True
3478,138311,h,False,False,True,False
3479,856012,v,False,False,False,True
3480,589409,d,True,False,False,False
3481,953662,v,False,False,False,True
3482,862019,d,True,False,False,False
3483,923882,v,False,False,False,True
3484,356793,d,True,False,False,False
3485,318826,d,True,False,False,False
3486,203152,h,False,False,True,False
3487,193638,h,False,False,True,False
3488,489729,h,False,False,True,False
3489,772576,d,True,False,False,False
3490,279903,h,False,False,True,False
3491,484031,d2,False,True,False,False
3492,340123,d2,False,True,False,False
3493,549057,h,False,False,True,False
3494,659091,d,True,False,False,False
3495,453072,h,False,False,True,False
3496,977490,d,True,False,False,False
3497,782032,d2,False,True,False,False
3498,553428,d,True,False,False,False
3499,939820,d,True,False,False,False
3500,213834,h,False,False,True,False
3501,43505,d2,False,True,False,False
3502,690901,v,False,False,False,True
3503,744269,d2,False,True,False,False
3504,827960,d,True,False,False,False
3505,50838,h,False,False,True,False
3506,622905,d2,False,True,False,False
3507,994493,d2,False,True,False,False
3508,176564,d,True,False,False,False
3509,752676,d2,False,True,False,False
3510,800843,d,True,False,False,False
3511,838841,d,True,False,False,False
3512,732867,h,False,False,True,False
3513,503796,h,False,False,True,False
3514,522187,v,False,False,False,True
3515,920330,h,False,False,True,False
3516,507112,v,False,False,False,True
3517,108794,d,True,False,False,False
3518,423816,d,True,False,False,False
3519,606036,d2,False,True,False,False
3520,451060,d2,False,True,False,False
3521,485200,d2,False,True,False,False
3522,324322,d2,False,True,False,False
3523,851113,v,False,False,False,True
3524,399023,h,False,False,True,False
3525,435008,h,False,False,True,False
3526,458229,h,False,False,True,False
3527,306132,h,False,False,True,False
3528,306070,h,False,False,True,False
3529,452361,d,True,False,False,False
3530,264678,d2,False,True,False,False
3531,940534,d2,False,True,False,False
3532,313188,d,True,False,False,False
3533,448387,d2,False,True,False,False
3534,807819,h,False,False,True,False
3535,51237,d2,False,True,False,False
3536,41780,v,False,False,False,True
3537,567381,v,False,False,False,True
3538,118608,d2,False,True,False,False
3539,463058,h,False,False,True,False
3540,283654,d2,False,True,False,False
3541,709255,d2,False,True,False,False
3542,863946,h,False,False,True,False
3543,112127,d,True,False,False,False
3544,375611,h,False,False,True,False
3545,793340,d,True,False,False,False
3546,533180,d2,False,True,False,False
3547,831733,h,False,False,True,False
3548,448055,v,False,False,False,True
3549,849179,d2,False,True,False,False
3550,953724,d2,False,True,False,False
3551,641377,d2,False,True,False,False
3552,129960,v,False,False,False,True
3553,141815,h,False,False,True,False
3554,200307,v,False,False,False,True
3555,42196,h,False,False,True,False
3556,89978,d,True,False,False,False
3557,505199,d,True,False,False,False
3558,588596,v,False,False,False,True
3559,279601,d,True,False,False,False
3560,819409,v,False,False,False,True
3561,303886,v,False,False,False,True
3562,905143,d,True,False,False,False
3563,435007,h,False,False,True,False
3564,316660,h,False,False,True,False
3565,782557,d,True,False,False,False
3566,368733,v,False,False,False,True
3567,716949,h,False,False,True,False
3568,715386,d,True,False,False,False
3569,557351,d2,False,True,False,False
3570,638053,v,False,False,False,True
3571,136485,v,False,False,False,True
3572,31031,h,False,False,True,False
3573,382064,d2,False,True,False,False
3574,228471,h,False,False,True,False
3575,816023,d2,False,True,False,False
3576,7942,h,False,False,True,False
3577,759135,d2,False,True,False,False
3578,241210,h,False,False,True,False
3579,161023,d,True,False,False,False
3580,305225,d2,False,True,False,False
3581,314817,h,False,False,True,False
3582,819071,v,False,False,False,True
3583,508001,h,False,False,True,False
3584,809447,v,False,False,False,True
3585,245653,h,False,False,True,False
3586,919955,v,False,False,False,True
3587,647720,v,False,False,False,True
3588,78312,d2,False,True,False,False
3589,364406,d2,False,True,False,False
3590,115069,d,True,False,False,False
3591,69725,d2,False,True,False,False
3592,771735,h,False,False,True,False
3593,127503,d,True,False,False,False
3594,936737,v,False,False,False,True
3595,188940,v,False,False,False,True
3596,347990,d2,False,True,False,False
3597,296606,d2,False,True,False,False
3598,151529,v,False,False,False,True
3599,114940,v,False,False,False,True
3600,927443,v,False,False,False,True
3601,815011,h,False,False,True,False
3602,416351,d2,False,True,False,False
3603,477816,d,True,False,False,False
3604,554556,v,False,False,False,True
3605,869532,v,False,False,False,True
3606,353415,v,False,False,False,True
3607,901495,v,False,False,False,True
3608,580772,h,False,False,True,False
3609,980756,d,True,False,False,False
3610,130994,d2,False,True,False,False
3611,929658,v,False,False,False,True
3612,551518,v,False,False,False,True
3613,485016,v,False,False,False,True
3614,545606,h,False,False,True,False
3615,10439,h,False,False,True,False
3616,332478,d2,False,True,False,False
3617,916114,h,False,False,True,False
3618,571692,v,False,False,False,True
3619,586737,v,False,False,False,True
3620,417030,d2,False,True,False,False
3621,614493,h,False,False,True,False
3622,418316,d2,False,True,False,False
3623,807891,h,False,False,True,False
3624,804511,d,True,False,False,False
3625,669550,d,True,False,False,False
3626,872255,v,False,False,False,True
3627,830549,h,False,False,True,False
3628,493187,d2,False,True,False,False
3629,652900,v,False,False,False,True
3630,915607,v,False,False,False,True
3631,23900,d2,False,True,False,False
3632,814501,h,False,False,True,False
3633,794321,h,False,False,True,False
3634,447379,h,False,False,True,False
3635,509038,v,False,False,False,True
3636,163645,v,False,False,False,True
3637,336349,d,True,False,False,False
3638,246356,v,False,False,False,True
3639,227460,h,False,False,True,False
3640,626693,v,False,False,False,True
